market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_ask,no_ask,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the **high temp in Philadelphia** be 78-79° on Jun 17, 2025?",Philadelphia,2025-06-17,between,78,79,,35.00,68.00,2025-06-16 21:01:05,79,63,YES
"Will the **high temp in Philadelphia** be 80-81° on Jun 17, 2025?",Philadelphia,2025-06-17,between,80,81,,18.00,88.00,2025-06-16 21:01:05,79,63,NO
"Will the **high temp in Austin** be <93° on Jun 16, 2025?",Austin,2025-06-16,less,,93,,12.00,89.00,2025-06-15 21:01:06,93,70,NO
"Will the **high temp in Austin** be >100° on Jun 16, 2025?",Austin,2025-06-16,greater,,100,,5.00,100.00,2025-06-15 21:01:06,93,70,NO
"Will the **high temp in Austin** be 93-94° on Jun 16, 2025?",Austin,2025-06-16,between,93,94,,26.00,78.00,2025-06-15 21:01:06,93,70,YES
"Will the **high temp in Austin** be 95-96° on Jun 16, 2025?",Austin,2025-06-16,between,95,96,,40.00,62.00,2025-06-15 21:01:06,93,70,NO
"Will the **high temp in Austin** be 97-98° on Jun 16, 2025?",Austin,2025-06-16,between,97,98,,27.00,74.00,2025-06-15 21:01:06,93,70,NO
"Will the **high temp in Austin** be 99-100° on Jun 16, 2025?",Austin,2025-06-16,between,99,100,,4.00,97.00,2025-06-15 21:01:06,93,70,NO
"Will the high temp in Chicago be <80° on Jun 16, 2025?",Chicago,2025-06-16,less,,80,,5.00,100.00,2025-06-15 21:01:07,88,61,NO
"Will the high temp in Chicago be >87° on Jun 16, 2025?",Chicago,2025-06-16,greater,,87,,34.00,71.00,2025-06-15 21:01:07,88,61,NO
"Will the high temp in Chicago be 80-81° on Jun 16, 2025?",Chicago,2025-06-16,between,80,81,,8.00,100.00,2025-06-15 21:01:07,88,61,NO
"Will the high temp in Chicago be 82-83° on Jun 16, 2025?",Chicago,2025-06-16,between,82,83,,9.00,96.00,2025-06-15 21:01:07,88,61,NO
"Will the high temp in Chicago be 84-85° on Jun 16, 2025?",Chicago,2025-06-16,between,84,85,,26.00,75.00,2025-06-15 21:01:07,88,61,NO
"Will the high temp in Chicago be 86-87° on Jun 16, 2025?",Chicago,2025-06-16,between,86,87,,35.00,67.00,2025-06-15 21:01:07,88,61,NO
"Will the **high temp in Denver** be <88° on Jun 16, 2025?",Denver,2025-06-16,less,,88,,5.00,100.00,2025-06-15 21:01:05,91,57,NO
"Will the **high temp in Denver** be >95° on Jun 16, 2025?",Denver,2025-06-16,greater,,95,,8.00,94.00,2025-06-15 21:01:05,91,57,NO
"Will the **high temp in Denver** be 88-89° on Jun 16, 2025?",Denver,2025-06-16,between,88,89,,8.00,94.00,2025-06-15 21:01:05,91,57,NO
"Will the **high temp in Denver** be 90-91° on Jun 16, 2025?",Denver,2025-06-16,between,90,91,,24.00,80.00,2025-06-15 21:01:05,91,57,YES
"Will the **high temp in Denver** be 92-93° on Jun 16, 2025?",Denver,2025-06-16,between,92,93,,39.00,65.00,2025-06-15 21:01:05,91,57,NO
"Will the **high temp in Denver** be 94-95° on Jun 16, 2025?",Denver,2025-06-16,between,94,95,,29.00,74.00,2025-06-15 21:01:05,91,57,NO
"Will the **high temp in LA** be <71° on Jun 16, 2025?",Los Angeles,2025-06-16,less,,71,,5.00,100.00,2025-06-15 21:01:05,75,61,NO
"Will the **high temp in LA** be >78° on Jun 16, 2025?",Los Angeles,2025-06-16,greater,,78,,4.00,100.00,2025-06-15 21:01:05,75,61,NO
"Will the **high temp in LA** be 71-72° on Jun 16, 2025?",Los Angeles,2025-06-16,between,71,72,,4.00,99.00,2025-06-15 21:01:05,75,61,NO
"Will the **high temp in LA** be 73-74° on Jun 16, 2025?",Los Angeles,2025-06-16,between,73,74,,41.00,62.00,2025-06-15 21:01:05,75,61,NO
"Will the **high temp in LA** be 75-76° on Jun 16, 2025?",Los Angeles,2025-06-16,between,75,76,,55.00,51.00,2025-06-15 21:01:05,75,61,YES
"Will the **high temp in LA** be 77-78° on Jun 16, 2025?",Los Angeles,2025-06-16,between,77,78,,10.00,92.00,2025-06-15 21:01:05,75,61,NO
"Will the **high temp in Miami** be <85° on Jun 16, 2025?",Miami,2025-06-16,less,,85,,1.00,100.00,2025-06-15 21:01:07,90,81,NO
"Will the **high temp in Miami** be >92° on Jun 16, 2025?",Miami,2025-06-16,greater,,92,,3.00,100.00,2025-06-15 21:01:06,90,81,NO
"Will the **high temp in Miami** be 85-86° on Jun 16, 2025?",Miami,2025-06-16,between,85,86,,2.00,100.00,2025-06-15 21:01:07,90,81,NO
"Will the **high temp in Miami** be 87-88° on Jun 16, 2025?",Miami,2025-06-16,between,87,88,,12.00,92.00,2025-06-15 21:01:07,90,81,NO
"Will the **high temp in Miami** be 89-90° on Jun 16, 2025?",Miami,2025-06-16,between,89,90,,63.00,38.00,2025-06-15 21:01:07,90,81,YES
"Will the **high temp in Miami** be 91-92° on Jun 16, 2025?",Miami,2025-06-16,between,91,92,,31.00,75.00,2025-06-15 21:01:07,90,81,NO
"Will the **high temp in NYC** be <66° on Jun 16, 2025?",New York,2025-06-16,less,,66,,27.00,78.00,2025-06-15 21:01:06,69,59,NO
"Will the **high temp in NYC** be >73° on Jun 16, 2025?",New York,2025-06-16,greater,,73,,5.00,100.00,2025-06-15 21:01:06,69,59,NO
"Will the **high temp in NYC** be 66-67° on Jun 16, 2025?",New York,2025-06-16,between,66,67,,46.00,57.00,2025-06-15 21:01:06,69,59,NO
"Will the **high temp in NYC** be 68-69° on Jun 16, 2025?",New York,2025-06-16,between,68,69,,29.00,75.00,2025-06-15 21:01:06,69,59,YES
"Will the **high temp in NYC** be 70-71° on Jun 16, 2025?",New York,2025-06-16,between,70,71,,5.00,100.00,2025-06-15 21:01:06,69,59,NO
"Will the **high temp in NYC** be 72-73° on Jun 16, 2025?",New York,2025-06-16,between,72,73,,5.00,100.00,2025-06-15 21:01:06,69,59,NO
"Will the **high temp in Philadelphia** be <67° on Jun 16, 2025?",Philadelphia,2025-06-16,less,,67,,8.00,100.00,2025-06-15 21:01:07,67,61,NO
"Will the **high temp in Philadelphia** be >74° on Jun 16, 2025?",Philadelphia,2025-06-16,greater,,74,,4.00,99.00,2025-06-15 21:01:07,67,61,NO
"Will the **high temp in Philadelphia** be 67-68° on Jun 16, 2025?",Philadelphia,2025-06-16,between,67,68,,18.00,88.00,2025-06-15 21:01:07,67,61,YES
"Will the **high temp in Philadelphia** be 69-70° on Jun 16, 2025?",Philadelphia,2025-06-16,between,69,70,,43.00,61.00,2025-06-15 21:01:07,67,61,NO
"Will the **high temp in Philadelphia** be 71-72° on Jun 16, 2025?",Philadelphia,2025-06-16,between,71,72,,35.00,71.00,2025-06-15 21:01:07,67,61,NO
"Will the **high temp in Philadelphia** be 73-74° on Jun 16, 2025?",Philadelphia,2025-06-16,between,73,74,,10.00,93.00,2025-06-15 21:01:07,67,61,NO
"Will the **high temp in Austin** be <92° on Jun 15, 2025?",Austin,2025-06-15,less,,92,,17.00,89.00,2025-06-14 21:00:56,97,70,NO
"Will the **high temp in Austin** be >99° on Jun 15, 2025?",Austin,2025-06-15,greater,,99,,5.00,100.00,2025-06-14 21:00:56,97,70,NO
"Will the **high temp in Austin** be 92-93° on Jun 15, 2025?",Austin,2025-06-15,between,92,93,,26.00,76.00,2025-06-14 21:00:56,97,70,NO
"Will the **high temp in Austin** be 94-95° on Jun 15, 2025?",Austin,2025-06-15,between,94,95,,41.00,65.00,2025-06-14 21:00:56,97,70,NO
"Will the **high temp in Austin** be 96-97° on Jun 15, 2025?",Austin,2025-06-15,between,96,97,,23.00,83.00,2025-06-14 21:00:56,97,70,YES
"Will the **high temp in Austin** be 98-99° on Jun 15, 2025?",Austin,2025-06-15,between,98,99,,4.00,97.00,2025-06-14 21:00:56,97,70,NO
"Will the high temp in Chicago be <78° on Jun 15, 2025?",Chicago,2025-06-15,less,,78,,12.00,92.00,2025-06-14 21:00:57,82,57,NO
"Will the high temp in Chicago be >85° on Jun 15, 2025?",Chicago,2025-06-15,greater,,85,,3.00,100.00,2025-06-14 21:00:57,82,57,NO
"Will the high temp in Chicago be 78-79° on Jun 15, 2025?",Chicago,2025-06-15,between,78,79,,23.00,82.00,2025-06-14 21:00:57,82,57,NO
"Will the high temp in Chicago be 80-81° on Jun 15, 2025?",Chicago,2025-06-15,between,80,81,,41.00,61.00,2025-06-14 21:00:57,82,57,NO
"Will the high temp in Chicago be 82-83° on Jun 15, 2025?",Chicago,2025-06-15,between,82,83,,30.00,76.00,2025-06-14 21:00:57,82,57,YES
"Will the high temp in Chicago be 84-85° on Jun 15, 2025?",Chicago,2025-06-15,between,84,85,,8.00,96.00,2025-06-14 21:00:57,82,57,NO
"Will the **high temp in Denver** be <88° on Jun 15, 2025?",Denver,2025-06-15,less,,88,,5.00,99.00,2025-06-14 21:00:55,94,54,NO
"Will the **high temp in Denver** be >95° on Jun 15, 2025?",Denver,2025-06-15,greater,,95,,14.00,91.00,2025-06-14 21:00:55,94,54,NO
"Will the **high temp in Denver** be 88-89° on Jun 15, 2025?",Denver,2025-06-15,between,88,89,,4.00,98.00,2025-06-14 21:00:55,94,54,NO
"Will the **high temp in Denver** be 90-91° on Jun 15, 2025?",Denver,2025-06-15,between,90,91,,20.00,85.00,2025-06-14 21:00:55,94,54,NO
"Will the **high temp in Denver** be 92-93° on Jun 15, 2025?",Denver,2025-06-15,between,92,93,,41.00,62.00,2025-06-14 21:00:55,94,54,NO
"Will the **high temp in Denver** be 94-95° on Jun 15, 2025?",Denver,2025-06-15,between,94,95,,37.00,68.00,2025-06-14 21:00:55,94,54,YES
"Will the **high temp in LA** be <69° on Jun 15, 2025?",Los Angeles,2025-06-15,less,,69,,5.00,100.00,2025-06-14 21:00:55,75,60,NO
"Will the **high temp in LA** be >76° on Jun 15, 2025?",Los Angeles,2025-06-15,greater,,76,,14.00,90.00,2025-06-14 21:00:55,75,60,NO
"Will the **high temp in LA** be 69-70° on Jun 15, 2025?",Los Angeles,2025-06-15,between,69,70,,4.00,100.00,2025-06-14 21:00:55,75,60,NO
"Will the **high temp in LA** be 71-72° on Jun 15, 2025?",Los Angeles,2025-06-15,between,71,72,,7.00,95.00,2025-06-14 21:00:55,75,60,NO
"Will the **high temp in LA** be 73-74° on Jun 15, 2025?",Los Angeles,2025-06-15,between,73,74,,42.00,62.00,2025-06-14 21:00:55,75,60,NO
"Will the **high temp in LA** be 75-76° on Jun 15, 2025?",Los Angeles,2025-06-15,between,75,76,,48.00,56.00,2025-06-14 21:00:55,75,60,YES
"Will the **high temp in Miami** be <85° on Jun 15, 2025?",Miami,2025-06-15,less,,85,,1.00,100.00,2025-06-14 21:00:56,90,79,NO
"Will the **high temp in Miami** be >92° on Jun 15, 2025?",Miami,2025-06-15,greater,,92,,4.00,100.00,2025-06-14 21:00:56,90,79,NO
"Will the **high temp in Miami** be 85-86° on Jun 15, 2025?",Miami,2025-06-15,between,85,86,,3.00,100.00,2025-06-14 21:00:56,90,79,NO
"Will the **high temp in Miami** be 87-88° on Jun 15, 2025?",Miami,2025-06-15,between,87,88,,20.00,83.00,2025-06-14 21:00:56,90,79,NO
"Will the **high temp in Miami** be 89-90° on Jun 15, 2025?",Miami,2025-06-15,between,89,90,,57.00,47.00,2025-06-14 21:00:56,90,79,YES
"Will the **high temp in Miami** be 91-92° on Jun 15, 2025?",Miami,2025-06-15,between,91,92,,27.00,78.00,2025-06-14 21:00:56,90,79,NO
"Will the **high temp in NYC** be <64° on Jun 15, 2025?",New York,2025-06-15,less,,64,,46.00,56.00,2025-06-14 21:00:55,64,59,NO
"Will the **high temp in NYC** be >71° on Jun 15, 2025?",New York,2025-06-15,greater,,71,,5.00,100.00,2025-06-14 21:00:55,64,59,NO
"Will the **high temp in NYC** be 64-65° on Jun 15, 2025?",New York,2025-06-15,between,64,65,,42.00,61.00,2025-06-14 21:00:55,64,59,YES
"Will the **high temp in NYC** be 66-67° on Jun 15, 2025?",New York,2025-06-15,between,66,67,,16.00,89.00,2025-06-14 21:00:55,64,59,NO
"Will the **high temp in NYC** be 68-69° on Jun 15, 2025?",New York,2025-06-15,between,68,69,,5.00,98.00,2025-06-14 21:00:55,64,59,NO
"Will the **high temp in NYC** be 70-71° on Jun 15, 2025?",New York,2025-06-15,between,70,71,,5.00,100.00,2025-06-14 21:00:55,64,59,NO
"Will the **high temp in Philadelphia** be <65° on Jun 15, 2025?",Philadelphia,2025-06-15,less,,65,,11.00,93.00,2025-06-14 21:00:57,65,59,NO
"Will the **high temp in Philadelphia** be >72° on Jun 15, 2025?",Philadelphia,2025-06-15,greater,,72,,5.00,97.00,2025-06-14 21:00:57,65,59,NO
"Will the **high temp in Philadelphia** be 65-66° on Jun 15, 2025?",Philadelphia,2025-06-15,between,65,66,,22.00,84.00,2025-06-14 21:00:57,65,59,YES
"Will the **high temp in Philadelphia** be 67-68° on Jun 15, 2025?",Philadelphia,2025-06-15,between,67,68,,39.00,63.00,2025-06-14 21:00:57,65,59,NO
"Will the **high temp in Philadelphia** be 69-70° on Jun 15, 2025?",Philadelphia,2025-06-15,between,69,70,,25.00,77.00,2025-06-14 21:00:57,65,59,NO
"Will the **high temp in Philadelphia** be 71-72° on Jun 15, 2025?",Philadelphia,2025-06-15,between,71,72,,11.00,95.00,2025-06-14 21:00:57,65,59,NO
"Will the **high temp in Austin** be <91° on Jun 14, 2025?",Austin,2025-06-14,less,,91,,9.00,97.00,2025-06-13 21:00:16,95,72,NO
"Will the **high temp in Austin** be >98° on Jun 14, 2025?",Austin,2025-06-14,greater,,98,,5.00,100.00,2025-06-13 21:00:16,95,72,NO
"Will the **high temp in Austin** be 91-92° on Jun 14, 2025?",Austin,2025-06-14,between,91,92,,26.00,80.00,2025-06-13 21:00:16,95,72,NO
"Will the **high temp in Austin** be 93-94° on Jun 14, 2025?",Austin,2025-06-14,between,93,94,,43.00,60.00,2025-06-13 21:00:16,95,72,NO
"Will the **high temp in Austin** be 95-96° on Jun 14, 2025?",Austin,2025-06-14,between,95,96,,26.00,79.00,2025-06-13 21:00:16,95,72,YES
"Will the **high temp in Austin** be 97-98° on Jun 14, 2025?",Austin,2025-06-14,between,97,98,,10.00,93.00,2025-06-13 21:00:16,95,72,NO
"Will the high temp in Chicago be <77° on Jun 14, 2025?",Chicago,2025-06-14,less,,77,,59.00,47.00,2025-06-13 21:00:17,76,58,NO
"Will the high temp in Chicago be >84° on Jun 14, 2025?",Chicago,2025-06-14,greater,,84,,4.00,100.00,2025-06-13 21:00:17,76,58,NO
"Will the high temp in Chicago be 77-78° on Jun 14, 2025?",Chicago,2025-06-14,between,77,78,,29.00,76.00,2025-06-13 21:00:17,76,58,NO
"Will the high temp in Chicago be 79-80° on Jun 14, 2025?",Chicago,2025-06-14,between,79,80,,11.00,91.00,2025-06-13 21:00:17,76,58,NO
"Will the high temp in Chicago be 81-82° on Jun 14, 2025?",Chicago,2025-06-14,between,81,82,,9.00,97.00,2025-06-13 21:00:17,76,58,NO
"Will the high temp in Chicago be 83-84° on Jun 14, 2025?",Chicago,2025-06-14,between,83,84,,6.00,100.00,2025-06-13 21:00:17,76,58,NO
"Will the **high temp in Denver** be <87° on Jun 14, 2025?",Denver,2025-06-14,less,,87,,4.00,99.00,2025-06-13 21:00:16,92,53,NO
"Will the **high temp in Denver** be >94° on Jun 14, 2025?",Denver,2025-06-14,greater,,94,,15.00,89.00,2025-06-13 21:00:16,92,53,NO
"Will the **high temp in Denver** be 87-88° on Jun 14, 2025?",Denver,2025-06-14,between,87,88,,3.00,99.00,2025-06-13 21:00:16,92,53,NO
"Will the **high temp in Denver** be 89-90° on Jun 14, 2025?",Denver,2025-06-14,between,89,90,,11.00,92.00,2025-06-13 21:00:16,92,53,NO
"Will the **high temp in Denver** be 91-92° on Jun 14, 2025?",Denver,2025-06-14,between,91,92,,37.00,67.00,2025-06-13 21:00:16,92,53,YES
"Will the **high temp in Denver** be 93-94° on Jun 14, 2025?",Denver,2025-06-14,between,93,94,,42.00,64.00,2025-06-13 21:00:16,92,53,NO
"Will the **high temp in LA** be <68° on Jun 14, 2025?",Los Angeles,2025-06-14,less,,68,,5.00,100.00,2025-06-13 21:00:16,73,62,NO
"Will the **high temp in LA** be >75° on Jun 14, 2025?",Los Angeles,2025-06-14,greater,,75,,7.00,99.00,2025-06-13 21:00:16,73,62,NO
"Will the **high temp in LA** be 68-69° on Jun 14, 2025?",Los Angeles,2025-06-14,between,68,69,,2.00,100.00,2025-06-13 21:00:16,73,62,NO
"Will the **high temp in LA** be 70-71° on Jun 14, 2025?",Los Angeles,2025-06-14,between,70,71,,24.00,81.00,2025-06-13 21:00:16,73,62,NO
"Will the **high temp in LA** be 72-73° on Jun 14, 2025?",Los Angeles,2025-06-14,between,72,73,,46.00,58.00,2025-06-13 21:00:16,73,62,YES
"Will the **high temp in LA** be 74-75° on Jun 14, 2025?",Los Angeles,2025-06-14,between,74,75,,34.00,71.00,2025-06-13 21:00:16,73,62,NO
"Will the **high temp in Miami** be <85° on Jun 14, 2025?",Miami,2025-06-14,less,,85,,5.00,100.00,2025-06-13 21:00:17,89,80,NO
"Will the **high temp in Miami** be >92° on Jun 14, 2025?",Miami,2025-06-14,greater,,92,,6.00,100.00,2025-06-13 21:00:17,89,80,NO
"Will the **high temp in Miami** be 85-86° on Jun 14, 2025?",Miami,2025-06-14,between,85,86,,4.00,100.00,2025-06-13 21:00:17,89,80,NO
"Will the **high temp in Miami** be 87-88° on Jun 14, 2025?",Miami,2025-06-14,between,87,88,,19.00,86.00,2025-06-13 21:00:17,89,80,NO
"Will the **high temp in Miami** be 89-90° on Jun 14, 2025?",Miami,2025-06-14,between,89,90,,54.00,52.00,2025-06-13 21:00:17,89,80,YES
"Will the **high temp in Miami** be 91-92° on Jun 14, 2025?",Miami,2025-06-14,between,91,92,,30.00,74.00,2025-06-13 21:00:17,89,80,NO
"Will the **high temp in NYC** be <65° on Jun 14, 2025?",New York,2025-06-14,less,,65,,9.00,99.00,2025-06-13 21:00:16,73,60,NO
"Will the **high temp in NYC** be >72° on Jun 14, 2025?",New York,2025-06-14,greater,,72,,3.00,100.00,2025-06-13 21:00:16,73,60,NO
"Will the **high temp in NYC** be 65-66° on Jun 14, 2025?",New York,2025-06-14,between,65,66,,14.00,90.00,2025-06-13 21:00:16,73,60,NO
"Will the **high temp in NYC** be 67-68° on Jun 14, 2025?",New York,2025-06-14,between,67,68,,41.00,62.00,2025-06-13 21:00:16,73,60,NO
"Will the **high temp in NYC** be 69-70° on Jun 14, 2025?",New York,2025-06-14,between,69,70,,43.00,63.00,2025-06-13 21:00:16,73,60,NO
"Will the **high temp in NYC** be 71-72° on Jun 14, 2025?",New York,2025-06-14,between,71,72,,7.00,97.00,2025-06-13 21:00:16,73,60,NO
"Will the **high temp in Philadelphia** be <68° on Jun 14, 2025?",Philadelphia,2025-06-14,less,,68,,5.00,100.00,2025-06-13 21:00:17,75,65,NO
"Will the **high temp in Philadelphia** be >75° on Jun 14, 2025?",Philadelphia,2025-06-14,greater,,75,,4.00,100.00,2025-06-13 21:00:17,75,65,NO
"Will the **high temp in Philadelphia** be 68-69° on Jun 14, 2025?",Philadelphia,2025-06-14,between,68,69,,31.00,75.00,2025-06-13 21:00:17,75,65,NO
"Will the **high temp in Philadelphia** be 70-71° on Jun 14, 2025?",Philadelphia,2025-06-14,between,70,71,,50.00,54.00,2025-06-13 21:00:17,75,65,NO
"Will the **high temp in Philadelphia** be 72-73° on Jun 14, 2025?",Philadelphia,2025-06-14,between,72,73,,24.00,81.00,2025-06-13 21:00:17,75,65,NO
"Will the **high temp in Philadelphia** be 74-75° on Jun 14, 2025?",Philadelphia,2025-06-14,between,74,75,,4.00,100.00,2025-06-13 21:00:17,75,65,YES
"Will the **high temp in Austin** be <91° on Jun 13, 2025?",Austin,2025-06-13,less,,91,,23.00,83.00,2025-06-12 21:00:15,95,65,NO
"Will the **high temp in Austin** be >98° on Jun 13, 2025?",Austin,2025-06-13,greater,,98,,5.00,100.00,2025-06-12 21:00:15,95,65,NO
"Will the **high temp in Austin** be 91-92° on Jun 13, 2025?",Austin,2025-06-13,between,91,92,,33.00,71.00,2025-06-12 21:00:15,95,65,NO
"Will the **high temp in Austin** be 93-94° on Jun 13, 2025?",Austin,2025-06-13,between,93,94,,39.00,65.00,2025-06-12 21:00:15,95,65,NO
"Will the **high temp in Austin** be 95-96° on Jun 13, 2025?",Austin,2025-06-13,between,95,96,,14.00,91.00,2025-06-12 21:00:15,95,65,YES
"Will the **high temp in Austin** be 97-98° on Jun 13, 2025?",Austin,2025-06-13,between,97,98,,4.00,98.00,2025-06-12 21:00:15,95,65,NO
"Will the high temp in Chicago be <78° on Jun 13, 2025?",Chicago,2025-06-13,less,,78,,35.00,69.00,2025-06-12 21:00:16,71,60,NO
"Will the high temp in Chicago be >85° on Jun 13, 2025?",Chicago,2025-06-13,greater,,85,,5.00,96.00,2025-06-12 21:00:16,71,60,NO
"Will the high temp in Chicago be 78-79° on Jun 13, 2025?",Chicago,2025-06-13,between,78,79,,30.00,73.00,2025-06-12 21:00:16,71,60,NO
"Will the high temp in Chicago be 80-81° on Jun 13, 2025?",Chicago,2025-06-13,between,80,81,,33.00,71.00,2025-06-12 21:00:16,71,60,NO
"Will the high temp in Chicago be 82-83° on Jun 13, 2025?",Chicago,2025-06-13,between,82,83,,8.00,95.00,2025-06-12 21:00:16,71,60,NO
"Will the high temp in Chicago be 84-85° on Jun 13, 2025?",Chicago,2025-06-13,between,84,85,,4.00,97.00,2025-06-12 21:00:16,71,60,NO
"Will the **high temp in Denver** be <83° on Jun 13, 2025?",Denver,2025-06-13,less,,83,,7.00,100.00,2025-06-12 21:00:15,86,54,NO
"Will the **high temp in Denver** be >90° on Jun 13, 2025?",Denver,2025-06-13,greater,,90,,13.00,92.00,2025-06-12 21:00:15,86,54,NO
"Will the **high temp in Denver** be 83-84° on Jun 13, 2025?",Denver,2025-06-13,between,83,84,,5.00,99.00,2025-06-12 21:00:15,86,54,NO
"Will the **high temp in Denver** be 85-86° on Jun 13, 2025?",Denver,2025-06-13,between,85,86,,10.00,92.00,2025-06-12 21:00:15,86,54,YES
"Will the **high temp in Denver** be 87-88° on Jun 13, 2025?",Denver,2025-06-13,between,87,88,,30.00,71.00,2025-06-12 21:00:15,86,54,NO
"Will the **high temp in Denver** be 89-90° on Jun 13, 2025?",Denver,2025-06-13,between,89,90,,44.00,62.00,2025-06-12 21:00:15,86,54,NO
"Will the **high temp in LA** be <67° on Jun 13, 2025?",Los Angeles,2025-06-13,less,,67,,2.00,100.00,2025-06-12 21:00:15,72,63,NO
"Will the **high temp in LA** be >74° on Jun 13, 2025?",Los Angeles,2025-06-13,greater,,74,,4.00,100.00,2025-06-12 21:00:15,72,63,NO
"Will the **high temp in LA** be 67-68° on Jun 13, 2025?",Los Angeles,2025-06-13,between,67,68,,10.00,96.00,2025-06-12 21:00:15,72,63,NO
"Will the **high temp in LA** be 69-70° on Jun 13, 2025?",Los Angeles,2025-06-13,between,69,70,,45.00,61.00,2025-06-12 21:00:15,72,63,NO
"Will the **high temp in LA** be 71-72° on Jun 13, 2025?",Los Angeles,2025-06-13,between,71,72,,42.00,61.00,2025-06-12 21:00:15,72,63,YES
"Will the **high temp in LA** be 73-74° on Jun 13, 2025?",Los Angeles,2025-06-13,between,73,74,,13.00,92.00,2025-06-12 21:00:15,72,63,NO
"Will the **high temp in Miami** be <85° on Jun 13, 2025?",Miami,2025-06-13,less,,85,,5.00,100.00,2025-06-12 21:00:16,89,76,NO
"Will the **high temp in Miami** be >92° on Jun 13, 2025?",Miami,2025-06-13,greater,,92,,7.00,99.00,2025-06-12 21:00:16,89,76,NO
"Will the **high temp in Miami** be 85-86° on Jun 13, 2025?",Miami,2025-06-13,between,85,86,,5.00,99.00,2025-06-12 21:00:16,89,76,NO
"Will the **high temp in Miami** be 87-88° on Jun 13, 2025?",Miami,2025-06-13,between,87,88,,19.00,86.00,2025-06-12 21:00:16,89,76,NO
"Will the **high temp in Miami** be 89-90° on Jun 13, 2025?",Miami,2025-06-13,between,89,90,,51.00,53.00,2025-06-12 21:00:16,89,76,YES
"Will the **high temp in Miami** be 91-92° on Jun 13, 2025?",Miami,2025-06-13,between,91,92,,32.00,70.00,2025-06-12 21:00:16,89,76,NO
"Will the **high temp in NYC** be <76° on Jun 13, 2025?",New York,2025-06-13,less,,76,,28.00,74.00,2025-06-12 21:00:15,83,68,NO
"Will the **high temp in NYC** be >83° on Jun 13, 2025?",New York,2025-06-13,greater,,83,,5.00,100.00,2025-06-12 21:00:15,83,68,NO
"Will the **high temp in NYC** be 76-77° on Jun 13, 2025?",New York,2025-06-13,between,76,77,,45.00,61.00,2025-06-12 21:00:15,83,68,NO
"Will the **high temp in NYC** be 78-79° on Jun 13, 2025?",New York,2025-06-13,between,78,79,,29.00,76.00,2025-06-12 21:00:15,83,68,NO
"Will the **high temp in NYC** be 80-81° on Jun 13, 2025?",New York,2025-06-13,between,80,81,,5.00,98.00,2025-06-12 21:00:15,83,68,NO
"Will the **high temp in NYC** be 82-83° on Jun 13, 2025?",New York,2025-06-13,between,82,83,,5.00,100.00,2025-06-12 21:00:15,83,68,YES
"Will the **high temp in Philadelphia** be <82° on Jun 13, 2025?",Philadelphia,2025-06-13,less,,82,,9.00,97.00,2025-06-12 21:00:16,87,72,NO
"Will the **high temp in Philadelphia** be >89° on Jun 13, 2025?",Philadelphia,2025-06-13,greater,,89,,6.00,100.00,2025-06-12 21:00:16,87,72,NO
"Will the **high temp in Philadelphia** be 82-83° on Jun 13, 2025?",Philadelphia,2025-06-13,between,82,83,,28.00,78.00,2025-06-12 21:00:16,87,72,NO
"Will the **high temp in Philadelphia** be 84-85° on Jun 13, 2025?",Philadelphia,2025-06-13,between,84,85,,48.00,58.00,2025-06-12 21:00:16,87,72,NO
"Will the **high temp in Philadelphia** be 86-87° on Jun 13, 2025?",Philadelphia,2025-06-13,between,86,87,,22.00,84.00,2025-06-12 21:00:16,87,72,YES
"Will the **high temp in Philadelphia** be 88-89° on Jun 13, 2025?",Philadelphia,2025-06-13,between,88,89,,6.00,98.00,2025-06-12 21:00:16,87,72,NO
"Will the **high temp in Austin** be <83° on Jun 12, 2025?",Austin,2025-06-12,less,,83,,14.00,99.00,2025-06-11 21:00:14,86,70,NO
"Will the **high temp in Austin** be >90° on Jun 12, 2025?",Austin,2025-06-12,greater,,90,,18.00,93.00,2025-06-11 21:00:14,86,70,NO
"Will the **high temp in Austin** be 83-84° on Jun 12, 2025?",Austin,2025-06-12,between,83,84,,19.00,98.00,2025-06-11 21:00:14,86,70,NO
"Will the **high temp in Austin** be 85-86° on Jun 12, 2025?",Austin,2025-06-12,between,85,86,,27.00,89.00,2025-06-11 21:00:14,86,70,YES
"Will the **high temp in Austin** be 87-88° on Jun 12, 2025?",Austin,2025-06-12,between,87,88,,48.00,67.00,2025-06-11 21:00:14,86,70,NO
"Will the **high temp in Austin** be 89-90° on Jun 12, 2025?",Austin,2025-06-12,between,89,90,,39.00,72.00,2025-06-11 21:00:14,86,70,NO
"Will the high temp in Chicago be <79° on Jun 12, 2025?",Chicago,2025-06-12,less,,79,,11.00,94.00,2025-06-11 21:00:15,89,66,NO
"Will the high temp in Chicago be >86° on Jun 12, 2025?",Chicago,2025-06-12,greater,,86,,12.00,97.00,2025-06-11 21:00:15,89,66,NO
"Will the high temp in Chicago be 79-80° on Jun 12, 2025?",Chicago,2025-06-12,between,79,80,,26.00,83.00,2025-06-11 21:00:15,89,66,NO
"Will the high temp in Chicago be 81-82° on Jun 12, 2025?",Chicago,2025-06-12,between,81,82,,42.00,70.00,2025-06-11 21:00:15,89,66,NO
